*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr 16 2025 16:07:36
*************************************************
parsing config file: /pref/Pythia/config/coop_pythia.ini
unable to parse section: , name: bool coop_rl_enable, value: true
unable to parse section: , name: coop_enable_adaptive_alpha, value: true

trace_0 /pref/Pythia/STREAMING/traces/streaming_phase3_core0.trace.xz
Heartbeat CPU  3 instructions:   80000000 cycles:  131924117 heartbeat IPC: 0.23281 cumulative IPC: 0.26552 (Simulation time: 0 hr 9 min 32 sec) 
Heartbeat CPU  0 instructions:   78000000 cycles:  131962763 heartbeat IPC: 0.23660 cumulative IPC: 0.24274 (Simulation time: 0 hr 9 min 32 sec) 
Heartbeat CPU  1 instructions:   78000001 cycles:  132593169 heartbeat IPC: 0.23092 cumulative IPC: 0.23858 (Simulation time: 0 hr 9 min 33 sec) 
Heartbeat CPU  0 instructions:   79000002 cycles:  136143402 heartbeat IPC: 0.23920 cumulative IPC: 0.24260 (Simulation time: 0 hr 9 min 40 sec) 
Heartbeat CPU  3 instructions:   81000000 cycles:  136218059 heartbeat IPC: 0.23289 cumulative IPC: 0.26421 (Simulation time: 0 hr 9 min 40 sec) 
Heartbeat CPU  2 instructions:   77000001 cycles:  136310014 heartbeat IPC: 0.19047 cumulative IPC: 0.25359 (Simulation time: 0 hr 9 min 41 sec) 
Heartbeat CPU  1 instructions:   79000002 cycles:  136842743 heartbeat IPC: 0.23532 cumulative IPC: 0.23845 (Simulation time: 0 hr 9 min 42 sec) 
Heartbeat CPU  3 instructions:   82000000 cycles:  140402451 heartbeat IPC: 0.23898 cumulative IPC: 0.26325 (Simulation time: 0 hr 9 min 49 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:  140404729 heartbeat IPC: 0.23467 cumulative IPC: 0.24229 (Simulation time: 0 hr 9 min 49 sec) 
Heartbeat CPU  1 instructions:   80000000 cycles:  141136251 heartbeat IPC: 0.23291 cumulative IPC: 0.23824 (Simulation time: 0 hr 9 min 50 sec) 
Heartbeat CPU  2 instructions:   78000000 cycles:  141560007 heartbeat IPC: 0.19048 cumulative IPC: 0.25063 (Simulation time: 0 hr 9 min 51 sec) 
Heartbeat CPU  0 instructions:   81000000 cycles:  144636016 heartbeat IPC: 0.23633 cumulative IPC: 0.24207 (Simulation time: 0 hr 9 min 58 sec) 
Heartbeat CPU  3 instructions:   83000000 cycles:  144795463 heartbeat IPC: 0.22763 cumulative IPC: 0.26189 (Simulation time: 0 hr 9 min 58 sec) 
Heartbeat CPU  1 instructions:   81000002 cycles:  145375356 heartbeat IPC: 0.23590 cumulative IPC: 0.23815 (Simulation time: 0 hr 9 min 59 sec) 
Heartbeat CPU  2 instructions:   79000001 cycles:  146751825 heartbeat IPC: 0.19261 cumulative IPC: 0.24805 (Simulation time: 0 hr 10 min 2 sec) 
Heartbeat CPU  0 instructions:   82000002 cycles:  148875811 heartbeat IPC: 0.23586 cumulative IPC: 0.24185 (Simulation time: 0 hr 10 min 6 sec) 
Heartbeat CPU  3 instructions:   84000000 cycles:  149095703 heartbeat IPC: 0.23255 cumulative IPC: 0.26083 (Simulation time: 0 hr 10 min 7 sec) 
Heartbeat CPU  1 instructions:   82000000 cycles:  149612793 heartbeat IPC: 0.23599 cumulative IPC: 0.23807 (Simulation time: 0 hr 10 min 8 sec) 
Heartbeat CPU  2 instructions:   80000000 cycles:  151996235 heartbeat IPC: 0.19068 cumulative IPC: 0.24559 (Simulation time: 0 hr 10 min 13 sec) 
Heartbeat CPU  0 instructions:   83000001 cycles:  153254066 heartbeat IPC: 0.22840 cumulative IPC: 0.24137 (Simulation time: 0 hr 10 min 15 sec) 
Heartbeat CPU  3 instructions:   85000002 cycles:  153416954 heartbeat IPC: 0.23141 cumulative IPC: 0.25980 (Simulation time: 0 hr 10 min 16 sec) 
Heartbeat CPU  1 instructions:   83000002 cycles:  153829903 heartbeat IPC: 0.23713 cumulative IPC: 0.23804 (Simulation time: 0 hr 10 min 16 sec) 
Heartbeat CPU  2 instructions:   81000001 cycles:  157138723 heartbeat IPC: 0.19446 cumulative IPC: 0.24352 (Simulation time: 0 hr 10 min 23 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:  157524082 heartbeat IPC: 0.23419 cumulative IPC: 0.24113 (Simulation time: 0 hr 10 min 24 sec) 
Heartbeat CPU  3 instructions:   86000000 cycles:  157764329 heartbeat IPC: 0.23002 cumulative IPC: 0.25879 (Simulation time: 0 hr 10 min 24 sec) 
Heartbeat CPU  1 instructions:   84000000 cycles:  158037522 heartbeat IPC: 0.23766 cumulative IPC: 0.23803 (Simulation time: 0 hr 10 min 25 sec) 
Heartbeat CPU  0 instructions:   85000002 cycles:  161816701 heartbeat IPC: 0.23296 cumulative IPC: 0.24087 (Simulation time: 0 hr 10 min 33 sec) 
Heartbeat CPU  3 instructions:   87000003 cycles:  162154321 heartbeat IPC: 0.22779 cumulative IPC: 0.25776 (Simulation time: 0 hr 10 min 34 sec) 
Heartbeat CPU  1 instructions:   85000001 cycles:  162286358 heartbeat IPC: 0.23536 cumulative IPC: 0.23794 (Simulation time: 0 hr 10 min 34 sec) 
Heartbeat CPU  2 instructions:   82000000 cycles:  162308310 heartbeat IPC: 0.19344 cumulative IPC: 0.24157 (Simulation time: 0 hr 10 min 34 sec) 
Heartbeat CPU  0 instructions:   86000002 cycles:  166078476 heartbeat IPC: 0.23464 cumulative IPC: 0.24067 (Simulation time: 0 hr 10 min 42 sec) 
Heartbeat CPU  1 instructions:   86000001 cycles:  166527898 heartbeat IPC: 0.23576 cumulative IPC: 0.23788 (Simulation time: 0 hr 10 min 43 sec) 
Heartbeat CPU  3 instructions:   88000000 cycles:  166580161 heartbeat IPC: 0.22595 cumulative IPC: 0.25673 (Simulation time: 0 hr 10 min 43 sec) 
Heartbeat CPU  2 instructions:   83000001 cycles:  167489858 heartbeat IPC: 0.19299 cumulative IPC: 0.23974 (Simulation time: 0 hr 10 min 45 sec) 
Heartbeat CPU  0 instructions:   87000002 cycles:  170381015 heartbeat IPC: 0.23242 cumulative IPC: 0.24042 (Simulation time: 0 hr 10 min 51 sec) 
Heartbeat CPU  1 instructions:   87000003 cycles:  170876578 heartbeat IPC: 0.22996 cumulative IPC: 0.23763 (Simulation time: 0 hr 10 min 52 sec) 
Heartbeat CPU  3 instructions:   89000003 cycles:  170926813 heartbeat IPC: 0.23006 cumulative IPC: 0.25591 (Simulation time: 0 hr 10 min 52 sec) 
Heartbeat CPU  2 instructions:   84000000 cycles:  172626299 heartbeat IPC: 0.19469 cumulative IPC: 0.23812 (Simulation time: 0 hr 10 min 56 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:  174589580 heartbeat IPC: 0.23761 cumulative IPC: 0.24034 (Simulation time: 0 hr 11 min 0 sec) 
Heartbeat CPU  1 instructions:   88000000 cycles:  175125339 heartbeat IPC: 0.23536 cumulative IPC: 0.23757 (Simulation time: 0 hr 11 min 1 sec) 
Heartbeat CPU  3 instructions:   90000003 cycles:  175220857 heartbeat IPC: 0.23288 cumulative IPC: 0.25523 (Simulation time: 0 hr 11 min 1 sec) 
Heartbeat CPU  1 instructions:   89000002 cycles:  177761127 heartbeat IPC: 0.37939 cumulative IPC: 0.24009 (Simulation time: 0 hr 11 min 7 sec) 
Heartbeat CPU  2 instructions:   85000000 cycles:  177899741 heartbeat IPC: 0.18963 cumulative IPC: 0.23639 (Simulation time: 0 hr 11 min 7 sec) 
Heartbeat CPU  0 instructions:   89000003 cycles:  178680500 heartbeat IPC: 0.24444 cumulative IPC: 0.24045 (Simulation time: 0 hr 11 min 9 sec) 
Heartbeat CPU  3 instructions:   91000000 cycles:  179427825 heartbeat IPC: 0.23770 cumulative IPC: 0.25474 (Simulation time: 0 hr 11 min 11 sec) 
Heartbeat CPU  1 instructions:   90000001 cycles:  181908619 heartbeat IPC: 0.24111 cumulative IPC: 0.24012 (Simulation time: 0 hr 11 min 16 sec) 
Heartbeat CPU  0 instructions:   90000003 cycles:  182861791 heartbeat IPC: 0.23916 cumulative IPC: 0.24042 (Simulation time: 0 hr 11 min 18 sec) 
Heartbeat CPU  2 instructions:   86000002 cycles:  183082578 heartbeat IPC: 0.19294 cumulative IPC: 0.23492 (Simulation time: 0 hr 11 min 18 sec) 
Heartbeat CPU  3 instructions:   92000000 cycles:  183596611 heartbeat IPC: 0.23988 cumulative IPC: 0.25434 (Simulation time: 0 hr 11 min 19 sec) 
Heartbeat CPU  1 instructions:   91000002 cycles:  186158140 heartbeat IPC: 0.23532 cumulative IPC: 0.23999 (Simulation time: 0 hr 11 min 25 sec) 
Heartbeat CPU  0 instructions:   91000003 cycles:  187136735 heartbeat IPC: 0.23392 cumulative IPC: 0.24024 (Simulation time: 0 hr 11 min 27 sec) 
Heartbeat CPU  2 instructions:   87000003 cycles:  187249604 heartbeat IPC: 0.23998 cumulative IPC: 0.23506 (Simulation time: 0 hr 11 min 27 sec) 
Heartbeat CPU  3 instructions:   93000002 cycles:  187791528 heartbeat IPC: 0.23838 cumulative IPC: 0.25391 (Simulation time: 0 hr 11 min 29 sec) 
Heartbeat CPU  1 instructions:   92000000 cycles:  190368631 heartbeat IPC: 0.23750 cumulative IPC: 0.23992 (Simulation time: 0 hr 11 min 34 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:  191348023 heartbeat IPC: 0.23746 cumulative IPC: 0.24017 (Simulation time: 0 hr 11 min 36 sec) 
Heartbeat CPU  3 instructions:   94000002 cycles:  192048837 heartbeat IPC: 0.23489 cumulative IPC: 0.25341 (Simulation time: 0 hr 11 min 38 sec) 
Heartbeat CPU  2 instructions:   88000000 cycles:  192476123 heartbeat IPC: 0.19133 cumulative IPC: 0.23365 (Simulation time: 0 hr 11 min 39 sec) 
Heartbeat CPU  1 instructions:   93000000 cycles:  194527133 heartbeat IPC: 0.24047 cumulative IPC: 0.23994 (Simulation time: 0 hr 11 min 43 sec) 
Heartbeat CPU  2 instructions:   89000002 cycles:  195467815 heartbeat IPC: 0.33426 cumulative IPC: 0.23547 (Simulation time: 0 hr 11 min 46 sec) 
Heartbeat CPU  0 instructions:   93000000 cycles:  195510386 heartbeat IPC: 0.24025 cumulative IPC: 0.24017 (Simulation time: 0 hr 11 min 46 sec) 
Heartbeat CPU  3 instructions:   95000000 cycles:  196325256 heartbeat IPC: 0.23384 cumulative IPC: 0.25291 (Simulation time: 0 hr 11 min 48 sec) 
Heartbeat CPU  1 instructions:   94000000 cycles:  198701731 heartbeat IPC: 0.23954 cumulative IPC: 0.23993 (Simulation time: 0 hr 11 min 53 sec) 
Heartbeat CPU  0 instructions:   94000001 cycles:  199755432 heartbeat IPC: 0.23557 cumulative IPC: 0.24005 (Simulation time: 0 hr 11 min 55 sec) 
Heartbeat CPU  2 instructions:   90000000 cycles:  200387545 heartbeat IPC: 0.20326 cumulative IPC: 0.23454 (Simulation time: 0 hr 11 min 56 sec) 
Heartbeat CPU  3 instructions:   96000000 cycles:  200550461 heartbeat IPC: 0.23667 cumulative IPC: 0.25251 (Simulation time: 0 hr 11 min 56 sec) 
Heartbeat CPU  1 instructions:   95000000 cycles:  202950303 heartbeat IPC: 0.23537 cumulative IPC: 0.23982 (Simulation time: 0 hr 12 min 1 sec) 
Heartbeat CPU  0 instructions:   95000002 cycles:  203953218 heartbeat IPC: 0.23822 cumulative IPC: 0.24001 (Simulation time: 0 hr 12 min 4 sec) 
Heartbeat CPU  3 instructions:   97000002 cycles:  204762418 heartbeat IPC: 0.23742 cumulative IPC: 0.25214 (Simulation time: 0 hr 12 min 5 sec) 
Heartbeat CPU  2 instructions:   91000001 cycles:  204910210 heartbeat IPC: 0.22111 cumulative IPC: 0.23419 (Simulation time: 0 hr 12 min 6 sec) 
Heartbeat CPU  1 instructions:   96000000 cycles:  207172983 heartbeat IPC: 0.23682 cumulative IPC: 0.23975 (Simulation time: 0 hr 12 min 11 sec) 
Heartbeat CPU  2 instructions:   92000000 cycles:  207877828 heartbeat IPC: 0.33697 cumulative IPC: 0.23590 (Simulation time: 0 hr 12 min 13 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:  208212261 heartbeat IPC: 0.23479 cumulative IPC: 0.23988 (Simulation time: 0 hr 12 min 13 sec) 
Heartbeat CPU  3 instructions:   98000000 cycles:  208876786 heartbeat IPC: 0.24305 cumulative IPC: 0.25194 (Simulation time: 0 hr 12 min 15 sec) 
Heartbeat CPU  1 instructions:   97000001 cycles:  210075116 heartbeat IPC: 0.34457 cumulative IPC: 0.24143 (Simulation time: 0 hr 12 min 18 sec) 
Heartbeat CPU  2 instructions:   93000000 cycles:  210227611 heartbeat IPC: 0.42557 cumulative IPC: 0.23838 (Simulation time: 0 hr 12 min 19 sec) 
Heartbeat CPU  0 instructions:   97000002 cycles:  212323278 heartbeat IPC: 0.24325 cumulative IPC: 0.23996 (Simulation time: 0 hr 12 min 24 sec) 
Heartbeat CPU  3 instructions:   99000003 cycles:  213112301 heartbeat IPC: 0.23610 cumulative IPC: 0.25157 (Simulation time: 0 hr 12 min 25 sec) 
Heartbeat CPU  2 instructions:   94000000 cycles:  214121336 heartbeat IPC: 0.25682 cumulative IPC: 0.23877 (Simulation time: 0 hr 12 min 28 sec) 
Heartbeat CPU  1 instructions:   98000001 cycles:  214311705 heartbeat IPC: 0.23604 cumulative IPC: 0.24131 (Simulation time: 0 hr 12 min 28 sec) 
Heartbeat CPU  0 instructions:   98000001 cycles:  216524133 heartbeat IPC: 0.23805 cumulative IPC: 0.23992 (Simulation time: 0 hr 12 min 33 sec) 
*** Reached end of trace for Core: 3 Repeating trace: /pref/Pythia/STREAMING/traces/streaming_phase3_core3.trace.xz
Heartbeat CPU  3 instructions:  100000000 cycles:  217346501 heartbeat IPC: 0.23617 cumulative IPC: 0.25122 (Simulation time: 0 hr 12 min 34 sec) 
Heartbeat CPU  1 instructions:   99000000 cycles:  218557462 heartbeat IPC: 0.23553 cumulative IPC: 0.24118 (Simulation time: 0 hr 12 min 37 sec) 
Heartbeat CPU  2 instructions:   95000003 cycles:  219287796 heartbeat IPC: 0.19356 cumulative IPC: 0.23753 (Simulation time: 0 hr 12 min 38 sec) 
Heartbeat CPU  0 instructions:   99000003 cycles:  220803876 heartbeat IPC: 0.23366 cumulative IPC: 0.23978 (Simulation time: 0 hr 12 min 42 sec) 
Heartbeat CPU  3 instructions:  101000001 cycles:  221581481 heartbeat IPC: 0.23613 cumulative IPC: 0.25089 (Simulation time: 0 hr 12 min 43 sec) 
*** Reached end of trace for Core: 1 Repeating trace: /pref/Pythia/STREAMING/traces/streaming_phase3_core1.trace.xz
Heartbeat CPU  1 instructions:  100000000 cycles:  222809746 heartbeat IPC: 0.23517 cumulative IPC: 0.24105 (Simulation time: 0 hr 12 min 46 sec) 
Heartbeat CPU  2 instructions:   96000000 cycles:  224414221 heartbeat IPC: 0.19507 cumulative IPC: 0.23641 (Simulation time: 0 hr 12 min 49 sec) 
*** Reached end of trace for Core: 0 Repeating trace: /pref/Pythia/STREAMING/traces/streaming_phase3_core0.trace.xz
Heartbeat CPU  0 instructions:  100000000 cycles:  225052370 heartbeat IPC: 0.23538 cumulative IPC: 0.23968 (Simulation time: 0 hr 12 min 50 sec) 
Heartbeat CPU  3 instructions:  102000003 cycles:  225775402 heartbeat IPC: 0.23844 cumulative IPC: 0.25062 (Simulation time: 0 hr 12 min 52 sec) 
Heartbeat CPU  1 instructions:  101000000 cycles:  227084233 heartbeat IPC: 0.23395 cumulative IPC: 0.24089 (Simulation time: 0 hr 12 min 55 sec) 
Heartbeat CPU  2 instructions:   97000002 cycles:  227404614 heartbeat IPC: 0.33440 cumulative IPC: 0.23790 (Simulation time: 0 hr 12 min 56 sec) 
Heartbeat CPU  0 instructions:  101000000 cycles:  229327802 heartbeat IPC: 0.23389 cumulative IPC: 0.23956 (Simulation time: 0 hr 13 min 0 sec) 
Heartbeat CPU  3 instructions:  103000003 cycles:  229938609 heartbeat IPC: 0.24020 cumulative IPC: 0.25041 (Simulation time: 0 hr 13 min 1 sec) 
Heartbeat CPU  1 instructions:  102000003 cycles:  231298451 heartbeat IPC: 0.23729 cumulative IPC: 0.24082 (Simulation time: 0 hr 13 min 4 sec) 
Heartbeat CPU  2 instructions:   98000003 cycles:  232366669 heartbeat IPC: 0.20153 cumulative IPC: 0.23701 (Simulation time: 0 hr 13 min 7 sec) 
Heartbeat CPU  0 instructions:  102000001 cycles:  233524951 heartbeat IPC: 0.23826 cumulative IPC: 0.23953 (Simulation time: 0 hr 13 min 9 sec) 
Heartbeat CPU  3 instructions:  104000000 cycles:  234121364 heartbeat IPC: 0.23908 cumulative IPC: 0.25017 (Simulation time: 0 hr 13 min 10 sec) 
Heartbeat CPU  1 instructions:  103000000 cycles:  235600832 heartbeat IPC: 0.23243 cumulative IPC: 0.24064 (Simulation time: 0 hr 13 min 13 sec) 
Heartbeat CPU  2 instructions:   99000001 cycles:  237482584 heartbeat IPC: 0.19547 cumulative IPC: 0.23598 (Simulation time: 0 hr 13 min 17 sec) 
Heartbeat CPU  0 instructions:  103000002 cycles:  237731501 heartbeat IPC: 0.23772 cumulative IPC: 0.23949 (Simulation time: 0 hr 13 min 18 sec) 
Heartbeat CPU  3 instructions:  105000001 cycles:  238383757 heartbeat IPC: 0.23461 cumulative IPC: 0.24985 (Simulation time: 0 hr 13 min 19 sec) 
Heartbeat CPU  1 instructions:  104000000 cycles:  239724362 heartbeat IPC: 0.24251 cumulative IPC: 0.24068 (Simulation time: 0 hr 13 min 22 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:  241977232 heartbeat IPC: 0.23553 cumulative IPC: 0.23941 (Simulation time: 0 hr 13 min 27 sec) 
*** Reached end of trace for Core: 2 Repeating trace: /pref/Pythia/STREAMING/traces/streaming_phase3_core2.trace.xz
Heartbeat CPU  2 instructions:  100000000 cycles:  242521269 heartbeat IPC: 0.19846 cumulative IPC: 0.23509 (Simulation time: 0 hr 13 min 28 sec) 
Heartbeat CPU  3 instructions:  106000002 cycles:  242587954 heartbeat IPC: 0.23786 cumulative IPC: 0.24962 (Simulation time: 0 hr 13 min 28 sec) 
Heartbeat CPU  1 instructions:  105000001 cycles:  243995080 heartbeat IPC: 0.23415 cumulative IPC: 0.24055 (Simulation time: 0 hr 13 min 31 sec) 
Heartbeat CPU  0 instructions:  105000003 cycles:  246251300 heartbeat IPC: 0.23397 cumulative IPC: 0.23931 (Simulation time: 0 hr 13 min 36 sec) 
Heartbeat CPU  3 instructions:  107000003 cycles:  246778154 heartbeat IPC: 0.23865 cumulative IPC: 0.24941 (Simulation time: 0 hr 13 min 37 sec) 
Heartbeat CPU  2 instructions:  101000003 cycles:  247708045 heartbeat IPC: 0.19280 cumulative IPC: 0.23409 (Simulation time: 0 hr 13 min 39 sec) 
Heartbeat CPU  1 instructions:  106000001 cycles:  248281641 heartbeat IPC: 0.23329 cumulative IPC: 0.24041 (Simulation time: 0 hr 13 min 40 sec) 
Heartbeat CPU  0 instructions:  106000003 cycles:  250426420 heartbeat IPC: 0.23951 cumulative IPC: 0.23931 (Simulation time: 0 hr 13 min 45 sec) 
Heartbeat CPU  3 instructions:  108000000 cycles:  250953117 heartbeat IPC: 0.23952 cumulative IPC: 0.24922 (Simulation time: 0 hr 13 min 46 sec) 
Heartbeat CPU  1 instructions:  107000003 cycles:  252559862 heartbeat IPC: 0.23374 cumulative IPC: 0.24028 (Simulation time: 0 hr 13 min 49 sec) 
Heartbeat CPU  2 instructions:  102000000 cycles:  252855421 heartbeat IPC: 0.19427 cumulative IPC: 0.23317 (Simulation time: 0 hr 13 min 50 sec) 
Heartbeat CPU  0 instructions:  107000002 cycles:  254583192 heartbeat IPC: 0.24057 cumulative IPC: 0.23933 (Simulation time: 0 hr 13 min 54 sec) 
Heartbeat CPU  3 instructions:  109000002 cycles:  255248264 heartbeat IPC: 0.23282 cumulative IPC: 0.24891 (Simulation time: 0 hr 13 min 55 sec) 
Heartbeat CPU  1 instructions:  108000000 cycles:  256750550 heartbeat IPC: 0.23862 cumulative IPC: 0.24025 (Simulation time: 0 hr 13 min 58 sec) 
Heartbeat CPU  2 instructions:  103000003 cycles:  257930204 heartbeat IPC: 0.19705 cumulative IPC: 0.23236 (Simulation time: 0 hr 14 min 1 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:  258839141 heartbeat IPC: 0.23496 cumulative IPC: 0.23925 (Simulation time: 0 hr 14 min 3 sec) 
Heartbeat CPU  3 instructions:  110000000 cycles:  259517902 heartbeat IPC: 0.23421 cumulative IPC: 0.24863 (Simulation time: 0 hr 14 min 4 sec) 
Heartbeat CPU  1 instructions:  109000001 cycles:  261040472 heartbeat IPC: 0.23310 cumulative IPC: 0.24012 (Simulation time: 0 hr 14 min 7 sec) 
Heartbeat CPU  2 instructions:  104000000 cycles:  263164096 heartbeat IPC: 0.19106 cumulative IPC: 0.23144 (Simulation time: 0 hr 14 min 12 sec) 
Heartbeat CPU  0 instructions:  109000000 cycles:  263179418 heartbeat IPC: 0.23040 cumulative IPC: 0.23909 (Simulation time: 0 hr 14 min 12 sec) 
Heartbeat CPU  3 instructions:  111000002 cycles:  263724553 heartbeat IPC: 0.23772 cumulative IPC: 0.24844 (Simulation time: 0 hr 14 min 13 sec) 
Heartbeat CPU  1 instructions:  110000003 cycles:  265472986 heartbeat IPC: 0.22561 cumulative IPC: 0.23984 (Simulation time: 0 hr 14 min 16 sec) 
Heartbeat CPU  0 instructions:  110000002 cycles:  267423722 heartbeat IPC: 0.23561 cumulative IPC: 0.23903 (Simulation time: 0 hr 14 min 21 sec) 
Heartbeat CPU  3 instructions:  112000000 cycles:  267962179 heartbeat IPC: 0.23598 cumulative IPC: 0.24822 (Simulation time: 0 hr 14 min 22 sec) 
Heartbeat CPU  2 instructions:  105000002 cycles:  268308242 heartbeat IPC: 0.19440 cumulative IPC: 0.23064 (Simulation time: 0 hr 14 min 22 sec) 
Heartbeat CPU  1 instructions:  111000002 cycles:  269661143 heartbeat IPC: 0.23877 cumulative IPC: 0.23982 (Simulation time: 0 hr 14 min 25 sec) 
Heartbeat CPU  0 instructions:  111000003 cycles:  271586361 heartbeat IPC: 0.24023 cumulative IPC: 0.23905 (Simulation time: 0 hr 14 min 30 sec) 
Heartbeat CPU  3 instructions:  113000002 cycles:  272068309 heartbeat IPC: 0.24354 cumulative IPC: 0.24814 (Simulation time: 0 hr 14 min 31 sec) 
Heartbeat CPU  2 instructions:  106000003 cycles:  273496333 heartbeat IPC: 0.19275 cumulative IPC: 0.22983 (Simulation time: 0 hr 14 min 34 sec) 
Heartbeat CPU  1 instructions:  112000000 cycles:  273775392 heartbeat IPC: 0.24306 cumulative IPC: 0.23988 (Simulation time: 0 hr 14 min 34 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:  275731360 heartbeat IPC: 0.24125 cumulative IPC: 0.23908 (Simulation time: 0 hr 14 min 38 sec) 
Heartbeat CPU  3 instructions:  114000000 cycles:  276313141 heartbeat IPC: 0.23558 cumulative IPC: 0.24792 (Simulation time: 0 hr 14 min 40 sec) 
Heartbeat CPU  1 instructions:  113000000 cycles:  277802154 heartbeat IPC: 0.24834 cumulative IPC: 0.24002 (Simulation time: 0 hr 14 min 43 sec) 
Heartbeat CPU  2 instructions:  107000000 cycles:  278560169 heartbeat IPC: 0.19748 cumulative IPC: 0.22917 (Simulation time: 0 hr 14 min 45 sec) 
Heartbeat CPU  0 instructions:  113000000 cycles:  279695770 heartbeat IPC: 0.25224 cumulative IPC: 0.23929 (Simulation time: 0 hr 14 min 47 sec) 
Heartbeat CPU  3 instructions:  115000003 cycles:  280630274 heartbeat IPC: 0.23164 cumulative IPC: 0.24764 (Simulation time: 0 hr 14 min 49 sec) 
Heartbeat CPU  1 instructions:  114000002 cycles:  282051215 heartbeat IPC: 0.23535 cumulative IPC: 0.23994 (Simulation time: 0 hr 14 min 52 sec) 
Heartbeat CPU  2 instructions:  108000000 cycles:  283690356 heartbeat IPC: 0.19492 cumulative IPC: 0.22848 (Simulation time: 0 hr 14 min 56 sec) 
Heartbeat CPU  0 instructions:  114000001 cycles:  283804284 heartbeat IPC: 0.24340 cumulative IPC: 0.23936 (Simulation time: 0 hr 14 min 56 sec) 
Heartbeat CPU  3 instructions:  116000000 cycles:  284875972 heartbeat IPC: 0.23553 cumulative IPC: 0.24744 (Simulation time: 0 hr 14 min 58 sec) 
Heartbeat CPU  1 instructions:  115000000 cycles:  286206350 heartbeat IPC: 0.24067 cumulative IPC: 0.23995 (Simulation time: 0 hr 15 min 1 sec) 
Heartbeat CPU  0 instructions:  115000000 cycles:  288002527 heartbeat IPC: 0.23819 cumulative IPC: 0.23934 (Simulation time: 0 hr 15 min 5 sec) 
Heartbeat CPU  2 instructions:  109000002 cycles:  288930013 heartbeat IPC: 0.19085 cumulative IPC: 0.22772 (Simulation time: 0 hr 15 min 6 sec) 
Heartbeat CPU  3 instructions:  117000003 cycles:  289071270 heartbeat IPC: 0.23836 cumulative IPC: 0.24729 (Simulation time: 0 hr 15 min 7 sec) 
Heartbeat CPU  1 instructions:  116000000 cycles:  290468125 heartbeat IPC: 0.23464 cumulative IPC: 0.23986 (Simulation time: 0 hr 15 min 10 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  292199023 heartbeat IPC: 0.23829 cumulative IPC: 0.23932 (Simulation time: 0 hr 15 min 13 sec) 
Heartbeat CPU  3 instructions:  118000002 cycles:  293374325 heartbeat IPC: 0.23239 cumulative IPC: 0.24705 (Simulation time: 0 hr 15 min 16 sec) 
Heartbeat CPU  2 instructions:  110000003 cycles:  293962064 heartbeat IPC: 0.19873 cumulative IPC: 0.22717 (Simulation time: 0 hr 15 min 17 sec) 
Heartbeat CPU  1 instructions:  117000000 cycles:  294635712 heartbeat IPC: 0.23995 cumulative IPC: 0.23986 (Simulation time: 0 hr 15 min 18 sec) 
Heartbeat CPU  2 instructions:  111000000 cycles:  295989799 heartbeat IPC: 0.49316 cumulative IPC: 0.22919 (Simulation time: 0 hr 15 min 22 sec) 
Heartbeat CPU  0 instructions:  117000000 cycles:  296411542 heartbeat IPC: 0.23739 cumulative IPC: 0.23929 (Simulation time: 0 hr 15 min 23 sec) 
Heartbeat CPU  3 instructions:  119000003 cycles:  297642925 heartbeat IPC: 0.23427 cumulative IPC: 0.24684 (Simulation time: 0 hr 15 min 25 sec) 
Heartbeat CPU  1 instructions:  118000002 cycles:  298829615 heartbeat IPC: 0.23844 cumulative IPC: 0.23984 (Simulation time: 0 hr 15 min 28 sec) 
Heartbeat CPU  2 instructions:  112000000 cycles:  300018438 heartbeat IPC: 0.24822 cumulative IPC: 0.22948 (Simulation time: 0 hr 15 min 30 sec) 
Heartbeat CPU  0 instructions:  118000003 cycles:  300607283 heartbeat IPC: 0.23834 cumulative IPC: 0.23928 (Simulation time: 0 hr 15 min 31 sec) 
Heartbeat CPU  3 instructions:  120000000 cycles:  301874210 heartbeat IPC: 0.23633 cumulative IPC: 0.24668 (Simulation time: 0 hr 15 min 34 sec) 
Heartbeat CPU  1 instructions:  119000000 cycles:  303089981 heartbeat IPC: 0.23472 cumulative IPC: 0.23976 (Simulation time: 0 hr 15 min 36 sec) 
Heartbeat CPU  0 instructions:  119000003 cycles:  304855644 heartbeat IPC: 0.23538 cumulative IPC: 0.23922 (Simulation time: 0 hr 15 min 40 sec) 
Heartbeat CPU  2 instructions:  113000001 cycles:  305034389 heartbeat IPC: 0.19936 cumulative IPC: 0.22893 (Simulation time: 0 hr 15 min 40 sec) 
Heartbeat CPU  3 instructions:  121000001 cycles:  306394858 heartbeat IPC: 0.22121 cumulative IPC: 0.24626 (Simulation time: 0 hr 15 min 43 sec) 
